1.855351	1.855351	B
2.304351	2.304351	B
2.748351	2.748351	B
3.193351	3.193351	B
3.632351	3.632351	B
4.081351	4.081351	B
4.526351	4.526351	B
4.970351	4.970351	B
5.410351	5.410351	B
5.859351	5.859351	B
6.304351	6.304351	B
6.748351	6.748351	B
7.188351	7.188351	B
7.637351	7.637351	B
8.081351	8.081351	B
8.526351	8.526351	B
8.966351	8.966351	B
9.415351	9.415351	B
9.859351	9.859351	B
10.304351	10.304351	B
10.743351	10.743351	B
11.193351	11.193351	B
11.637351	11.637351	B
12.081351	12.081351	B
12.521351	12.521351	B
12.970351	12.970351	B
13.415351	13.415351	B
13.859351	13.859351	B
14.299351	14.299351	B
14.748351	14.748351	B
15.193351	15.193351	B
15.637351	15.637351	B
16.077351	16.077351	B
16.526351	16.526351	B
16.970351	16.970351	B
17.415351	17.415351	B
17.854351	17.854351	B
18.304351	18.304351	B
18.748351	18.748351	B
19.193351	19.193351	B
19.632351	19.632351	B
20.081351	20.081351	B
20.526351	20.526351	B
20.970351	20.970351	B
21.410351	21.410351	B
21.859351	21.859351	B
22.304351	22.304351	B
22.748351	22.748351	B
23.188351	23.188351	B
23.637351	23.637351	B
24.081351	24.081351	B
24.526351	24.526351	B
24.966351	24.966351	B
25.415351	25.415351	B
25.859351	25.859351	B
26.304351	26.304351	B
26.743351	26.743351	B
27.193351	27.193351	B
27.637351	27.637351	B
28.081351	28.081351	B
28.521351	28.521351	B
28.970351	28.970351	B
29.415351	29.415351	B
29.859351	29.859351	B
30.299351	30.299351	B
30.748351	30.748351	B
31.193351	31.193351	B
31.637351	31.637351	B
32.077351	32.077351	B
32.526351	32.526351	B
32.970351	32.970351	B
33.415351	33.415351	B
33.854351	33.854351	B
34.304351	34.304351	B
34.748351	34.748351	B
35.193351	35.193351	B
35.632351	35.632351	B
36.081351	36.081351	B
36.526351	36.526351	B
36.970351	36.970351	B
37.410351	37.410351	B
37.859351	37.859351	B
38.304351	38.304351	B
38.748351	38.748351	B
39.188351	39.188351	B
39.637351	39.637351	B
40.081351	40.081351	B
40.526351	40.526351	B
40.966351	40.966351	B
41.415351	41.415351	B
41.859351	41.859351	B
42.304351	42.304351	B
42.743351	42.743351	B
43.193351	43.193351	B
43.637351	43.637351	B
44.081351	44.081351	B
44.521351	44.521351	B
44.970351	44.970351	B
45.415351	45.415351	B
45.859351	45.859351	B
46.299351	46.299351	B
46.748351	46.748351	B
47.193351	47.193351	B
47.637351	47.637351	B
48.077351	48.077351	B
48.526351	48.526351	B
48.970351	48.970351	B
49.415351	49.415351	B
49.854351	49.854351	B
50.304351	50.304351	B
50.748351	50.748351	B
51.193351	51.193351	B
51.632351	51.632351	B
52.081351	52.081351	B
52.526351	52.526351	B
52.970351	52.970351	B
53.410351	53.410351	B
53.859351	53.859351	B
54.304351	54.304351	B
54.748351	54.748351	B
55.188351	55.188351	B
55.637351	55.637351	B
56.081351	56.081351	B
56.526351	56.526351	B
56.966351	56.966351	B
57.415351	57.415351	B
57.859351	57.859351	B
58.304351	58.304351	B
58.743351	58.743351	B
59.193351	59.193351	B
59.637351	59.637351	B
60.081351	60.081351	B
60.521351	60.521351	B
60.970351	60.970351	B
61.415351	61.415351	B
61.859351	61.859351	B
62.299351	62.299351	B
62.748351	62.748351	B
63.193351	63.193351	B
63.637351	63.637351	B
64.077351	64.077351	B
64.526351	64.526351	B
64.970351	64.970351	B
65.415351	65.415351	B
65.854351	65.854351	B
66.304351	66.304351	B
66.748351	66.748351	B
67.193351	67.193351	B
67.632351	67.632351	B
68.081351	68.081351	B
68.526351	68.526351	B
68.970351	68.970351	B
69.410351	69.410351	B
69.859351	69.859351	B
70.304351	70.304351	B
70.748351	70.748351	B
71.188351	71.188351	B
71.637351	71.637351	B
