3.420854	3.420854	BS
3.865854	3.865854	BS
4.308854	4.308854	BL
4.753854	4.753854	BS
5.198854	5.198854	BS
5.642854	5.642854	BS
6.085854	6.085854	BL
6.531854	6.531854	BS
6.976854	6.976854	BS
7.420854	7.420854	BS
7.863854	7.863854	BL
8.309854	8.309854	BS
8.753854	8.753854	BS
9.198854	9.198854	BS
9.641854	9.641854	BL
10.087854	10.087854	BS
10.531854	10.531854	BS
10.976854	10.976854	BS
11.419854	11.419854	BL
11.865854	11.865854	BS
12.309854	12.309854	BL
12.753854	12.753854	BS
13.197854	13.197854	BL
13.642854	13.642854	BS
14.087854	14.087854	BS
14.531854	14.531854	BS
14.974854	14.974854	BL
15.420854	15.420854	BS
15.865854	15.865854	BL
16.309854	16.309854	BS
16.752854	16.752854	BL
17.198854	17.198854	BS
17.642854	17.642854	BS
18.087854	18.087854	BS
18.530854	18.530854	BL
18.976854	18.976854	BS
19.420854	19.420854	BL
19.865854	19.865854	BS
20.308854	20.308854	BL
20.753854	20.753854	BS
21.198854	21.198854	BS
21.642854	21.642854	BS
22.085854	22.085854	BL
22.531854	22.531854	BS
22.976854	22.976854	BL
23.420854	23.420854	BS
23.863854	23.863854	BL
24.309854	24.309854	BS
24.753854	24.753854	BL
25.198854	25.198854	BS
25.641854	25.641854	BL
26.087854	26.087854	BS
26.531854	26.531854	BL
26.976854	26.976854	BS
27.419854	27.419854	BL
27.865854	27.865854	BS
28.309854	28.309854	BL
28.753854	28.753854	BS
29.197854	29.197854	BL
29.642854	29.642854	BS
30.087854	30.087854	BL
30.531854	30.531854	BS
30.974854	30.974854	BL
31.420854	31.420854	BS
31.865854	31.865854	BL
32.309854	32.309854	BS
32.752854	32.752854	BL
33.198854	33.198854	BS
33.642854	33.642854	BL
34.087854	34.087854	BS
34.530854	34.530854	BL
34.976854	34.976854	BS
35.420854	35.420854	BL
35.865854	35.865854	BS
36.308854	36.308854	BL
36.753854	36.753854	BS
37.198854	37.198854	BL
37.642854	37.642854	BS
38.085854	38.085854	BL
38.531854	38.531854	BS
38.976854	38.976854	BS
39.420854	39.420854	BS
39.863854	39.863854	BL
40.309854	40.309854	BL
40.753854	40.753854	BL
41.198854	41.198854	BL
41.641854	41.641854	BL
42.087854	42.087854	BS
42.531854	42.531854	BS
42.976854	42.976854	BS
43.419854	43.419854	BL
43.865854	43.865854	BS
44.309854	44.309854	BS
44.753854	44.753854	BS
45.197854	45.197854	BL
45.642854	45.642854	BS
46.087854	46.087854	BS
46.531854	46.531854	BS
46.974854	46.974854	BL
47.420854	47.420854	BS
47.865854	47.865854	BS
48.309854	48.309854	BS
48.752854	48.752854	BL
49.198854	49.198854	BS
49.642854	49.642854	BS
50.087854	50.087854	BS
50.530854	50.530854	BL
50.976854	50.976854	BS
51.420854	51.420854	BS
51.865854	51.865854	BS
52.308854	52.308854	BL
52.753854	52.753854	BS
53.198854	53.198854	BS
53.642854	53.642854	BS
54.085854	54.085854	BL
54.531854	54.531854	BS
54.976854	54.976854	BS
55.420854	55.420854	BS
55.863854	55.863854	BL
56.309854	56.309854	BS
56.753854	56.753854	BS
57.198854	57.198854	BS
57.641854	57.641854	BL
58.087854	58.087854	BS
58.531854	58.531854	BS
58.976854	58.976854	BS
59.419854	59.419854	BL
59.865854	59.865854	BS
60.309854	60.309854	BS
60.753854	60.753854	BS
61.197854	61.197854	BS
61.642854	61.642854	BS
62.087854	62.087854	BS
62.531854	62.531854	BS
62.974854	62.974854	BS
63.420854	63.420854	BS
63.865854	63.865854	BS
64.309854	64.309854	BS
64.752854	64.752854	BS
65.198854	65.198854	BS
65.642854	65.642854	BS
66.087854	66.087854	BS
66.530854	66.530854	BS
66.976854	66.976854	BS
67.420854	67.420854	BS
67.865854	67.865854	BS
68.308854	68.308854	BS
68.753854	68.753854	BS
69.198854	69.198854	BS
69.642854	69.642854	BS
70.085854	70.085854	BS
70.531854	70.531854	BS
70.976854	70.976854	BS
71.420854	71.420854	BS
71.863854	71.863854	BS
72.309854	72.309854	BS
72.753854	72.753854	BS
73.198854	73.198854	BS
73.641854	73.641854	BS
74.087854	74.087854	BS
74.531854	74.531854	BS
74.976854	74.976854	BS
75.419854	75.419854	BS
75.865854	75.865854	BS
76.309854	76.309854	BS
76.753854	76.753854	BS
77.197854	77.197854	BS
77.642854	77.642854	BS
78.087854	78.087854	BS
78.531854	78.531854	BS
78.974854	78.974854	BS
79.420854	79.420854	BS
79.865854	79.865854	BS
80.309854	80.309854	BS
80.752854	80.752854	BS
81.198854	81.198854	BS
81.642854	81.642854	BS
82.087854	82.087854	BS
82.530854	82.530854	BS
82.976854	82.976854	BS
83.420854	83.420854	BS
83.865854	83.865854	BS
84.308854	84.308854	BS
84.753854	84.753854	BS
85.198854	85.198854	BS
85.642854	85.642854	BS
86.085854	86.085854	BS
86.531854	86.531854	BS
86.976854	86.976854	BS
87.420854	87.420854	BS
87.863854	87.863854	BS
88.309854	88.309854	BS
88.753854	88.753854	BS
89.198854	89.198854	BS
89.641854	89.641854	BS
90.087854	90.087854	BS
90.531854	90.531854	BS
90.976854	90.976854	BS
91.419854	91.419854	BS
91.865854	91.865854	BS
92.309854	92.309854	BS
92.753854	92.753854	BS
93.197854	93.197854	BS
93.642854	93.642854	BS
94.087854	94.087854	BS
94.531854	94.531854	BS
94.974854	94.974854	BS
95.420854	95.420854	BS
95.865854	95.865854	BS
96.309854	96.309854	BS
96.752854	96.752854	BS
97.198854	97.198854	BS
97.642854	97.642854	BS
98.087854	98.087854	BS
98.530854	98.530854	BS
98.976854	98.976854	BS
99.420854	99.420854	BS
99.865854	99.865854	BS
100.308854	100.308854	BS
100.753854	100.753854	BS
101.198854	101.198854	BS
101.642854	101.642854	BS
102.085854	102.085854	BS
102.531854	102.531854	BS
102.976854	102.976854	BS
103.420854	103.420854	BS
103.863854	103.863854	BS
104.309854	104.309854	BS
104.753854	104.753854	BS
105.198854	105.198854	BS
105.641854	105.641854	BS
106.087854	106.087854	BS
106.531854	106.531854	BS
106.976854	106.976854	BS
107.419854	107.419854	BS
107.865854	107.865854	BS
108.309854	108.309854	BS
108.753854	108.753854	BS
109.197854	109.197854	BS
109.642854	109.642854	BS
110.087854	110.087854	BS
110.531854	110.531854	BS
110.974854	110.974854	BS
111.420854	111.420854	BS
111.865854	111.865854	BS
112.309854	112.309854	BS
112.752854	112.752854	BS
113.198854	113.198854	BS
113.642854	113.642854	BS
114.087854	114.087854	BS
114.530854	114.530854	BS
114.976854	114.976854	BS
115.420854	115.420854	BS
115.865854	115.865854	BS
116.308854	116.308854	BS
116.753854	116.753854	BS
117.198854	117.198854	BS
117.642854	117.642854	BS
118.085854	118.085854	BS
118.531854	118.531854	BS
118.976854	118.976854	BS
119.420854	119.420854	BS
119.863854	119.863854	BS
120.309854	120.309854	BS
120.753854	120.753854	BS
121.198854	121.198854	BS
121.641854	121.641854	BS
122.087854	122.087854	BS
122.531854	122.531854	BS
122.976854	122.976854	BS
123.419854	123.419854	BS
123.865854	123.865854	BS
124.309854	124.309854	BS
124.753854	124.753854	BS
125.197854	125.197854	BS
125.642854	125.642854	BS
126.087854	126.087854	BS
126.531854	126.531854	BS
126.974854	126.974854	BS
127.420854	127.420854	BS
127.865854	127.865854	BS
128.309854	128.309854	BS
128.752854	128.752854	BS
129.198854	129.198854	BS
129.642854	129.642854	BS
130.087854	130.087854	BS
130.530854	130.530854	BS
130.976854	130.976854	BS
131.420854	131.420854	BS
131.865854	131.865854	BS
132.308854	132.308854	BS
132.753854	132.753854	BS
133.198854	133.198854	BS
133.642854	133.642854	BS
134.085854	134.085854	BS
134.531854	134.531854	BS
134.976854	134.976854	BS
135.420854	135.420854	BS
135.863854	135.863854	BS
136.309854	136.309854	BS
136.753854	136.753854	BS
137.198854	137.198854	BS
137.641854	137.641854	BS
138.087854	138.087854	BS
138.531854	138.531854	BS
138.976854	138.976854	BS
139.419854	139.419854	BS
139.865854	139.865854	BS
140.309854	140.309854	BS
140.753854	140.753854	BS
141.197854	141.197854	BS
141.642854	141.642854	BS
142.087854	142.087854	BS
142.531854	142.531854	BS
142.974854	142.974854	BS
143.420854	143.420854	BS
143.865854	143.865854	BS
144.309854	144.309854	BS
144.752854	144.752854	BS
145.198854	145.198854	BS
145.642854	145.642854	BS
146.087854	146.087854	BS
146.530854	146.530854	BS
146.976854	146.976854	BS
147.420854	147.420854	BS
147.865854	147.865854	BS
148.308854	148.308854	BS
148.753854	148.753854	BS
149.198854	149.198854	BS
149.642854	149.642854	BS
150.085854	150.085854	BS
150.531854	150.531854	BS
150.976854	150.976854	BS
151.420854	151.420854	BS
151.863854	151.863854	BS
152.309854	152.309854	BS
152.753854	152.753854	BS
153.198854	153.198854	BS
153.641854	153.641854	BS
154.087854	154.087854	BS
154.531854	154.531854	BS
154.976854	154.976854	BS
155.419854	155.419854	BS
155.865854	155.865854	BS
156.309854	156.309854	BS
156.753854	156.753854	BS
157.197854	157.197854	BS
157.642854	157.642854	BS
158.087854	158.087854	BS
158.531854	158.531854	BS
158.974854	158.974854	BS
159.420854	159.420854	BS
159.865854	159.865854	BS
160.309854	160.309854	BS
160.752854	160.752854	BS
161.198854	161.198854	BS
161.642854	161.642854	BS
162.087854	162.087854	BS
162.530854	162.530854	BS
162.976854	162.976854	BS
163.420854	163.420854	BS
163.865854	163.865854	BS
164.308854	164.308854	BS
164.753854	164.753854	BS
165.198854	165.198854	BS
165.642854	165.642854	BS
166.085854	166.085854	BS
166.531854	166.531854	BS
166.976854	166.976854	BS
167.420854	167.420854	BS
167.863854	167.863854	BS
168.309854	168.309854	BS
168.753854	168.753854	BS
169.198854	169.198854	BS
169.641854	169.641854	BS
170.087854	170.087854	BS
170.531854	170.531854	BS
170.976854	170.976854	BS
171.419854	171.419854	BS
171.865854	171.865854	BS
172.309854	172.309854	BS
172.753854	172.753854	BS
173.197854	173.197854	BS
173.642854	173.642854	BS
174.087854	174.087854	BS
174.531854	174.531854	BS
174.974854	174.974854	BS
175.420854	175.420854	BS
175.865854	175.865854	BS
176.309854	176.309854	BS
176.752854	176.752854	BS
177.198854	177.198854	BS
