0.525531	0.525531	BS
0.884531	0.884531	BS
1.248531	1.248531	BS
1.612531	1.612531	BS
1.978531	1.978531	BS
2.339531	2.339531	BS
2.703531	2.703531	BS
3.066531	3.066531	BS
3.433531	3.433531	BS
3.793531	3.793531	BS
4.157531	4.157531	BS
4.521531	4.521531	BS
4.887531	4.887531	BS
5.248531	5.248531	BS
5.612531	5.612531	BS
5.975531	5.975531	BS
6.342531	6.342531	BS
6.703531	6.703531	BS
7.066531	7.066531	BS
7.430531	7.430531	BS
7.796531	7.796531	BS
8.157531	8.157531	BS
8.521531	8.521531	BS
8.884531	8.884531	BS
9.251531	9.251531	BS
9.612531	9.612531	BS
9.975531	9.975531	BS
10.339531	10.339531	BS
10.705531	10.705531	BS
11.066531	11.066531	BS
11.430531	11.430531	BS
11.793531	11.793531	BS
12.160531	12.160531	BL
12.521531	12.521531	BS
12.884531	12.884531	BS
13.248531	13.248531	BS
13.614531	13.614531	BL
13.975531	13.975531	BS
14.339531	14.339531	BS
14.702531	14.702531	BS
15.069531	15.069531	BL
15.430531	15.430531	BS
15.793531	15.793531	BS
16.157531	16.157531	BS
16.524531	16.524531	BL
16.884531	16.884531	BS
17.248531	17.248531	BS
17.612531	17.612531	BS
17.978531	17.978531	BL
18.339531	18.339531	BS
18.702531	18.702531	BS
19.066531	19.066531	BS
19.433531	19.433531	BL
19.793531	19.793531	BS
20.157531	20.157531	BS
20.521531	20.521531	BS
20.887531	20.887531	BL
21.248531	21.248531	BS
21.611531	21.611531	BS
21.975531	21.975531	BS
22.342531	22.342531	BL
22.702531	22.702531	BS
23.066531	23.066531	BS
23.430531	23.430531	BS
23.796531	23.796531	BL
24.157531	24.157531	BS
24.521531	24.521531	BS
24.884531	24.884531	BS
25.251531	25.251531	BL
25.611531	25.611531	BS
25.975531	25.975531	BS
26.339531	26.339531	BS
26.705531	26.705531	BL
27.066531	27.066531	BS
27.430531	27.430531	BS
27.793531	27.793531	BS
28.160531	28.160531	BL
28.521531	28.521531	BS
28.884531	28.884531	BS
29.248531	29.248531	BS
29.614531	29.614531	BL
29.975531	29.975531	BS
30.339531	30.339531	BS
30.702531	30.702531	BS
31.069531	31.069531	BL
31.430531	31.430531	BS
31.793531	31.793531	BS
32.157531	32.157531	BS
32.523531	32.523531	BL
32.884531	32.884531	BS
33.248531	33.248531	BS
33.611531	33.611531	BS
33.978531	33.978531	BL
34.339531	34.339531	BS
34.702531	34.702531	BS
35.066531	35.066531	BS
35.432531	35.432531	BL
35.793531	35.793531	BS
36.157531	36.157531	BS
36.520531	36.520531	BS
36.887531	36.887531	BL
37.248531	37.248531	BS
37.611531	37.611531	BS
37.975531	37.975531	BS
38.342531	38.342531	BL
38.702531	38.702531	BS
39.066531	39.066531	BS
39.430531	39.430531	BS
39.796531	39.796531	BL
40.157531	40.157531	BS
40.520531	40.520531	BS
40.884531	40.884531	BS
41.251531	41.251531	BL
41.611531	41.611531	BS
41.975531	41.975531	BS
42.339531	42.339531	BS
42.705531	42.705531	BL
43.066531	43.066531	BS
43.430531	43.430531	BS
43.793531	43.793531	BS
44.160531	44.160531	BL
44.520531	44.520531	BS
44.884531	44.884531	BS
45.248531	45.248531	BS
45.614531	45.614531	BL
45.975531	45.975531	BS
46.339531	46.339531	BS
46.702531	46.702531	BS
47.069531	47.069531	BL
47.429531	47.429531	BS
47.793531	47.793531	BS
48.157531	48.157531	BS
48.523531	48.523531	BL
48.884531	48.884531	BS
49.248531	49.248531	BS
49.611531	49.611531	BS
49.978531	49.978531	BL
50.339531	50.339531	BS
50.702531	50.702531	BS
51.066531	51.066531	BS
51.432531	51.432531	BL
51.793531	51.793531	BS
52.157531	52.157531	BS
52.520531	52.520531	BS
52.887531	52.887531	BL
53.248531	53.248531	BS
53.611531	53.611531	BS
53.975531	53.975531	BS
54.341531	54.341531	BL
54.702531	54.702531	BS
55.066531	55.066531	BS
55.429531	55.429531	BS
55.796531	55.796531	BL
56.157531	56.157531	BS
56.520531	56.520531	BS
56.884531	56.884531	BS
57.250531	57.250531	BL
57.611531	57.611531	BS
57.975531	57.975531	BS
58.339531	58.339531	BS
58.705531	58.705531	BL
59.066531	59.066531	BS
59.429531	59.429531	BS
59.793531	59.793531	BS
60.160531	60.160531	BL
60.520531	60.520531	BS
60.884531	60.884531	BS
61.248531	61.248531	BS
61.614531	61.614531	BL
61.975531	61.975531	BS
62.338531	62.338531	BS
62.702531	62.702531	BS
63.069531	63.069531	BL
63.429531	63.429531	BS
63.793531	63.793531	BS
64.157531	64.157531	BS
64.523531	64.523531	BL
64.884531	64.884531	BS
65.248531	65.248531	BS
65.611531	65.611531	BS
