0.366598	0.366598	BS
0.732598	0.732598	BS
1.098598	1.098598	BS
1.462598	1.462598	BS
1.830598	1.830598	BS
2.195598	2.195598	BS
2.561598	2.561598	BS
2.925598	2.925598	BS
3.293598	3.293598	BS
3.659598	3.659598	BS
4.025598	4.025598	BS
4.389598	4.389598	BS
4.756598	4.756598	BS
5.122598	5.122598	BS
5.488598	5.488598	BS
5.852598	5.852598	BS
6.220598	6.220598	BS
6.586598	6.586598	BS
6.952598	6.952598	BS
7.316598	7.316598	BS
7.683598	7.683598	BS
8.049598	8.049598	BS
8.415598	8.415598	BS
8.779598	8.779598	BS
9.147598	9.147598	BS
9.513598	9.513598	BS
9.878598	9.878598	BS
10.242598	10.242598	BS
10.610598	10.610598	BS
10.976598	10.976598	BS
11.342598	11.342598	BS
11.706598	11.706598	BS
12.074598	12.074598	BS
12.439598	12.439598	BS
12.805598	12.805598	BS
13.169598	13.169598	BS
13.537598	13.537598	BS
13.903598	13.903598	BS
14.269598	14.269598	BS
14.633598	14.633598	BS
15.000598	15.000598	BS
15.366598	15.366598	BS
15.732598	15.732598	BS
16.096598	16.096598	BS
16.464598	16.464598	BS
16.830598	16.830598	BS
17.195598	17.195598	BS
17.560598	17.560598	BS
17.927598	17.927598	BS
18.293598	18.293598	BS
18.659598	18.659598	BS
19.023598	19.023598	BS
19.391598	19.391598	BS
19.756598	19.756598	BS
20.122598	20.122598	BS
20.486598	20.486598	BS
20.854598	20.854598	BS
21.220598	21.220598	BS
21.586598	21.586598	BS
21.950598	21.950598	BS
22.317598	22.317598	BS
22.683598	22.683598	BS
23.049598	23.049598	BS
23.413598	23.413598	BS
23.781598	23.781598	BS
24.147598	24.147598	BS
24.513598	24.513598	BS
24.877598	24.877598	BS
25.244598	25.244598	BS
25.610598	25.610598	BS
25.976598	25.976598	BS
26.340598	26.340598	BS
26.708598	26.708598	BS
27.074598	27.074598	BS
27.439598	27.439598	BS
27.803598	27.803598	BS
28.171598	28.171598	BS
28.537598	28.537598	BS
28.903598	28.903598	BS
29.267598	29.267598	BS
29.635598	29.635598	BS
30.000598	30.000598	BS
30.366598	30.366598	BS
30.730598	30.730598	BS
31.098598	31.098598	BS
31.464598	31.464598	BS
31.830598	31.830598	BS
32.194598	32.194598	BS
32.561598	32.561598	BS
32.927598	32.927598	BS
